#    ID   RA            Dec        F814W   F555W
#         [deg]         [deg]
  53988   161.777798    17.265208  28.219  29.822
  53989   161.772976    17.251830  28.793  31.000
  53990   161.779166    17.268998  26.602  29.424
  53991   161.784692    17.284325  28.103  30.443
  53992   161.780741    17.273363  27.865  29.460
  53993   161.781372    17.275109  27.806  29.393
  53994   161.778016    17.265797  28.605  29.670
  53995   161.778530    17.267224  28.255  29.381
  53996   161.776325    17.261106  28.068  30.393
  53997   161.777878    17.265412  27.780  29.929
  53998   161.779038    17.268630  27.708  28.503
  53999   161.775007    17.257444  25.648  25.777
  54000   161.777204    17.263538  28.197  29.978
  54001   161.773259    17.252592  29.123  29.778
  54002   161.774710    17.256618  28.708  30.892
  54003   161.776005    17.260204  26.891  28.517
  54004   161.774906    17.257155  28.263  29.148
  54005   161.779592    17.270154  28.762  29.373
  54006   161.778266    17.266475  25.401  25.322
  54007   161.778798    17.267948  28.562  28.108
  54008   161.775824    17.259696  27.902  28.494
  54009   161.778731    17.267759  27.818  29.746
  54010   161.780964    17.273951  26.698  27.585
  54011   161.777480    17.264285  28.493  30.148
  54012   161.777251    17.263648  28.955  29.316
  54013   161.780791    17.273466  27.239  28.534
  54014   161.779214    17.269090  27.720  28.842
  54015   161.778058    17.265881  28.091  28.562
  54016   161.774160    17.255067  28.690  30.516
  54017   161.781020    17.274096  26.430  27.996
  54018   161.777505    17.264345  27.802  30.206
  54019   161.779587    17.270118  27.283  28.777
  54020   161.774511    17.256035  27.600  30.335
  54021   161.781050    17.274175  27.890  29.199
  54022   161.781198    17.274583  27.014  30.076
  54023   161.775693    17.259309  28.881  29.248
  54024   161.780239    17.271921  28.132  29.615
  54025   161.780087    17.271493  27.778  29.965
  54026   161.778878    17.268135  28.956  29.318
  54027   161.778920    17.268251  26.043  27.785
  54028   161.775995    17.260135  26.949  26.604
  54029   161.774757    17.256697  27.370  30.112
  54030   161.773057    17.251978  28.903  29.935
  54031   161.775647    17.259164  27.724  28.409
  54032   161.782643    17.278564  28.510  30.063
  54033   161.776339    17.261076  28.403  29.279
  54034   161.781338    17.274943  28.160  29.833
  54035   161.774945    17.257205  28.760  28.352
  54036   161.782682    17.278665  28.979  29.706
  54037   161.776195    17.260666  27.897  28.197
  54038   161.773081    17.252025  29.132  30.542
  54039   161.777648    17.264694  27.655  29.913
  54040   161.775528    17.258812  27.003  27.338
  54041   161.777791    17.265087  28.353  29.874
  54042   161.776410    17.261253  28.082  29.498
  54043   161.776019    17.260168  28.871  30.191
  54044   161.781496    17.275360  28.916  30.782
  54045   161.783023    17.279593  27.963  29.733
  54046   161.777344    17.263836  27.402  28.935
  54047   161.781243    17.274652  27.835  29.192
  54048   161.782557    17.278293  28.619  30.183
  54049   161.777171    17.263351  27.863  30.541
  54050   161.773915    17.254317  28.545  30.184
  54051   161.776567    17.261674  26.097  26.246
  54052   161.777813    17.265127  28.215  30.176
  54053   161.778315    17.266519  27.740  30.769
  54054   161.778097    17.265912  27.824  28.832
  54055   161.779637    17.270184  27.208  30.131
  54056   161.773572    17.253352  28.485  30.174
  54057   161.779862    17.270798  27.980  29.542
  54058   161.775625    17.259044  27.978  29.198
  54059   161.775963    17.259981  27.640  27.584
  54060   161.777004    17.262868  27.157  28.838
  54061   161.780926    17.273744  28.885  29.621
  54062   161.775399    17.258408  27.924  29.192
  54063   161.775784    17.259474  27.551  27.416
  54064   161.776479    17.261403  28.565  30.303
  54065   161.781434    17.275143  27.092  29.529
  54066   161.779354    17.269372  26.974  28.828
  54067   161.776189    17.260587  28.519  31.320
  54068   161.782346    17.277667  29.046  30.288
  54069   161.775205    17.257856  27.935  29.886
  54070   161.782895    17.279187  28.551  29.321
  54071   161.780485    17.272499  28.752  29.294
  54072   161.784957    17.284903  28.879  29.172
  54073   161.778516    17.267024  28.822  30.413
  54074   161.781921    17.276469  28.135  28.202
  54075   161.781481    17.275246  26.307  28.696
  54076   161.775652    17.259075  28.058  29.851
  54077   161.782323    17.277581  28.068  30.835
  54078   161.780038    17.271243  28.248  28.856
  54079   161.775754    17.259355  27.795  28.081
  54080   161.779603    17.270031  29.124  29.871
  54081   161.774049    17.254619  28.811  30.186
  54082   161.781095    17.274162  27.674  28.435
  54083   161.776419    17.261187  27.276  27.979
  54084   161.781582    17.275510  28.490  30.345
  54085   161.774324    17.255376  28.857  29.810
  54086   161.776512    17.261445  28.884  29.576
  54087   161.776380    17.261079  28.230  29.133
  54088   161.777895    17.265280  28.229  29.600
  54089   161.784301    17.283052  27.526  30.941
  54090   161.774254    17.255179  28.458  29.963
  54091   161.777757    17.264898  27.531  30.759
  54092   161.781607    17.275574  26.664  28.121
  54093   161.778531    17.267041  27.781  29.996
  54094   161.780685    17.273013  27.743  27.479
  54095   161.779053    17.268486  26.695  29.399
  54096   161.775853    17.259606  28.081  27.784
  54097   161.772765    17.251037  27.976  30.125
  54098   161.776259    17.260724  27.125  27.525
  54099   161.779075    17.268533  28.200  29.458
  54100   161.781288    17.274671  27.584  30.124
  54101   161.786348    17.288702  28.771  30.786
  54102   161.777822    17.265051  28.548  31.144
  54103   161.775120    17.257554  28.086  28.215
  54104   161.776042    17.260112  27.906  27.968
  54105   161.775581    17.258830  27.551  28.281
  54106   161.780377    17.272134  29.092  28.968
  54107   161.776416    17.261144  27.749  29.486
  54108   161.775846    17.259564  26.616  26.324
  54109   161.778764    17.267657  28.408  29.964
  54110   161.779859    17.270692  27.588  27.797
  54111   161.775899    17.259706  27.664  30.146
  54112   161.779807    17.270546  27.346  29.334
  54113   161.777364    17.263770  27.879  30.294
  54114   161.777178    17.263252  27.682  30.109
  54115   161.780771    17.273219  27.009  28.507
  54116   161.776545    17.261494  27.643  28.312
  54117   161.780507    17.272484  28.998  29.617
  54118   161.780927    17.273649  28.807  30.046
  54119   161.777521    17.264198  28.727  29.787
  54120   161.780868    17.273483  27.295  28.970
  54121   161.775451    17.258457  27.664  27.769
  54122   161.779232    17.268943  27.790  28.286
  54123   161.782564    17.278183  29.090  29.869
  54124   161.775521    17.258643  27.387  28.478
  54125   161.778433    17.266720  28.235  29.805
  54126   161.779999    17.271064  28.041  30.070
  54127   161.775956    17.259846  27.930  29.500
  54128   161.780860    17.273449  27.406  27.660
  54129   161.786172    17.288184  28.535  29.260
  54130   161.775815    17.259453  28.799  28.571
  54131   161.780843    17.273401  28.000  28.355
  54132   161.776964    17.262639  28.993  29.911
  54133   161.774753    17.256504  28.205  29.770
  54134   161.780417    17.272215  28.043  29.884
  54135   161.780624    17.272790  28.856  29.905
  54136   161.778234    17.266157  28.403  29.390
  54137   161.776720    17.261957  27.506  29.813
  54138   161.775439    17.258402  27.974  29.389
  54139   161.775734    17.259216  28.005  29.957
  54140   161.777175    17.263215  27.753  29.157
  54141   161.776262    17.260678  27.854  29.006
  54142   161.775079    17.257396  27.516  28.820
  54143   161.782020    17.276647  28.510  29.497
  54144   161.777438    17.263936  28.309  30.078
  54145   161.775921    17.259725  27.994  28.971
  54146   161.781381    17.274870  28.265  28.723
  54147   161.781139    17.274194  27.698  30.200
  54148   161.781469    17.275107  27.707  28.328
  54149   161.776647    17.261729  27.937  29.122
  54150   161.777985    17.265441  27.893  29.753
  54151   161.781016    17.273844  27.077  28.759
  54152   161.776391    17.261013  27.233  28.797
  54153   161.776401    17.261041  27.468  30.667
  54154   161.776861    17.262316  28.611  29.717
  54155   161.781316    17.274676  27.522  29.024
  54156   161.777174    17.263181  28.121  30.407
  54157   161.774949    17.257006  27.827  31.310
  54158   161.773996    17.254353  28.544  30.285
  54159   161.775520    17.258578  26.500  28.419
  54160   161.774935    17.256952  27.839  27.801
  54161   161.780886    17.273459  27.522  28.554
  54162   161.781071    17.273966  27.728  28.524
  54163   161.783006    17.279332  28.091  30.796
  54164   161.780543    17.272502  28.022  30.151
  54165   161.780740    17.273048  27.774  28.113
  54166   161.778978    17.268157  28.832  28.693
  54167   161.776649    17.261695  28.378  29.126
  54168   161.778330    17.266358  27.468  28.887
  54169   161.778953    17.268085  27.213  30.113
  54170   161.779306    17.269064  28.609  29.996
  54171   161.776728    17.261907  27.146  28.814
  54172   161.775200    17.257668  28.279  28.646
  54173   161.781366    17.274772  27.962  30.252
  54174   161.781198    17.274301  27.926  28.431
  54175   161.774251    17.255028  28.146  29.130
  54176   161.783884    17.281750  28.286  29.797
  54177   161.780570    17.272558  25.841  27.435
  54178   161.781278    17.274516  27.163  28.136
  54179   161.773116    17.251871  28.012  31.275
  54180   161.778663    17.267257  25.467  26.110
  54181   161.780965    17.273641  27.286  27.853
  54182   161.776910    17.262391  28.465  29.434
  54183   161.778014    17.265452  29.048  29.426
  54184   161.780075    17.271168  27.948  29.571
  54185   161.776443    17.261091  27.226  30.046
  54186   161.774647    17.256108  27.628  29.621
  54187   161.775776    17.259238  27.860  29.187
  54188   161.780607    17.272641  26.891  27.697
  54189   161.780744    17.273018  27.594  30.453
  54190   161.780812    17.273201  27.818  27.460
  54191   161.775460    17.258352  27.894  30.660
  54192   161.781009    17.273746  25.946  28.071
  54193   161.783042    17.279377  28.412  31.157
  54194   161.779240    17.268831  26.415  28.024
  54195   161.781633    17.275466  28.292  29.610
  54196   161.775359    17.258060  28.677  30.800
  54197   161.777569    17.264192  27.904  29.803
  54198   161.776138    17.260220  28.879  29.979
  54199   161.777892    17.265086  27.434  27.870
  54200   161.776600    17.261502  28.161  29.112
  54201   161.777438    17.263825  28.687  29.503
  54202   161.777198    17.263158  29.076  30.246
  54203   161.773618    17.253226  28.279  29.807
  54204   161.780513    17.272353  28.829  29.880
  54205   161.776935    17.262426  28.282  30.874
  54206   161.774281    17.255061  27.578  30.118
  54207   161.781244    17.274377  27.398  28.794
  54208   161.779136    17.268526  27.943  28.702
  54209   161.781776    17.275848  28.946  29.832
  54210   161.780125    17.271267  28.209  29.805
  54211   161.778396    17.266471  26.986  27.863
  54212   161.774126    17.254622  28.850  30.887
  54213   161.774910    17.256796  28.637  29.941
  54214   161.778752    17.267456  27.295  29.760
  54215   161.781371    17.274715  28.835  30.670
  54216   161.778968    17.268046  27.930  30.140
  54217   161.780796    17.273118  28.057  28.991
  54218   161.778933    17.267947  26.435  27.737
  54219   161.774345    17.255218  28.722  30.464
  54220   161.777061    17.262753  27.416  29.040
  54221   161.775095    17.257298  28.610  29.012
  54222   161.779188    17.268650  26.501  26.405
  54223   161.778132    17.265721  27.112  28.192
  54224   161.783106    17.279517  28.164  30.584
  54225   161.780935    17.273493  27.753  27.740
  54226   161.775974    17.259729  27.287  27.796
  54227   161.775680    17.258912  24.650  26.786
  54228   161.775302    17.257863  28.709  29.883
  54229   161.780590    17.272531  28.632  29.406
  54230   161.780234    17.271537  27.791  30.358
  54231   161.783522    17.280653  28.294  30.182
  54232   161.777708    17.264522  27.599  29.438
  54233   161.777950    17.265195  27.871  29.243
  54234   161.773128    17.251816  27.636  30.496
  54235   161.779780    17.270268  28.758  29.667
  54236   161.780824    17.273165  27.428  28.472
  54237   161.777530    17.264022  28.137  30.411
  54238   161.780387    17.271948  28.676  30.358
  54239   161.775700    17.258943  24.638  26.651
  54240   161.777604    17.264219  29.073  30.874
  54241   161.776047    17.259900  27.778  29.611
  54242   161.780266    17.271603  28.094  29.805
  54243   161.782852    17.278771  28.990  30.434
  54244   161.778095    17.265576  27.109  28.614
  54245   161.778236    17.265967  28.055  30.145
  54246   161.776576    17.261362  27.500  29.955
  54247   161.779694    17.270007  28.263  29.329
  54248   161.782592    17.278042  28.869  29.937
  54249   161.776520    17.261195  28.163  30.049
  54250   161.779035    17.268173  28.342  30.646
  54251   161.776450    17.260997  27.166  28.621
  54252   161.778904    17.267803  27.717  27.591
  54253   161.775333    17.257894  27.080  31.006
